id,text,ann1_lv1,ann1_lv2,ann1_lv3,ann2_lv1,ann2_lv2,ann2_lv3,keyword,source,title,label
###,何不食肉糜，你知道社保费有多贵吗？一年五千，没有公司帮忙缴费，自己单体户交不贵吗？一个人五千，两个人一万，如果一个家庭每年刚刚好收支平衡，你知道这一万意味着什么吗？这种家庭养个孩子，一年也不过花一万左右。你可以说他们短视，但是生活所迫，没必要因此责怪吧？,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,“被家庭抛弃”不难理解吧，有没有一种可能她也想上学呢？,1,3,2,1,3,2,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,1
###,落榜的艺术生，退役的空军飞行员和养鸡场场主凑齐了吗,1,1,,0,,,弱势地位群体,知乎,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0
###,可悲，扫地的大爷大妈，拿最低的钱，干最脏的活，还要冒着生命危险，唉社会总是这么残忍。,1,3,3,1,3,3,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,那你现在就自己做饭洗衣，不要和外婆沾一根手指，这样你才有底气，可以把怨气转化为单一的怒气,1,1,,1,1,,老人,知乎,和家里老人相处很痛苦，很烦，该怎么办？,0
###,完全是是非不分,1,2,,1,2,,普通人,知乎,如何看待重庆某市民建议公租房建设游泳池？,0
###,韭菜不好吃了。扔了吧,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,有的时候人往往都是欺软怕硬，只要你一强硬他们立马就怂了,1,3,2,1,3,2,儿童,知乎,被儿童过的人后来都怎么样了？,1
###,抱抱你，好在一切都过去了！我也遇到过。但我没你这么霸气有魄力！,0,,,0,,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,这社会是弱肉强食，容易被欺负往往都是烂好人型态说好听叫乐于助人，说难听叫做不懂得珍惜自己社会上我觉得先学好判断与保护自己思考],1,2,,1,2,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,我可不可以去做弱势地位群体[飙泪笑飙泪笑飙泪笑飙泪笑飙泪笑]我申请气候弱势地位群体。我要去娶媳妇生猴子日后的德意志是黄种人的德意志,0,,,0,,,弱势地位群体,知乎,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0
###,你做的是对的，人性是恶的，她看你好欺负，所以一直变本加厉，挑战底线，当你稍微反抗一下，他们就怂了。这是我长大后逐渐领悟到的。我从一个性善论变成了一个性恶论。我以后也会教导我的子女，遇到别人欺负你，顶回去，狠狠的顶回去,1,2,,1,2,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,因为他们不愿去吃树皮草根吧,1,2,,1,2,,弱势地位群体,知乎,很多下岗职工妻子为生活所迫去卖身，为什么更贫困的农民没有这种现象呢？,0
###,我也是，我和我外公外婆生活在一起自从我外公痴呆了就天天污蔑家里人拿了钱，还要和我外婆离婚，天天弄，然后他自己高血压乱吃东西进医院我们所有人跟进去伺候，事后又继续乱搞，真的不知道怎么办了，老人家你总不能打他吧,1,1,,0,,,老人,知乎,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0
###,所有学校都是这样，爆出事情想到的首先不是解决，而且施压把事情压下去,0,,,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,我外婆就是这样的，叫不醒你就使劲拧门把手拍们，对着饭菜打喷嚏，以为我上班很轻松，挣钱很容易，风吹不着雨淋不着的，她根本不知道我压力多大,1,1,,0,,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,蛤蛤蛤最终还是懂了父母为何为了我们的学习又打又骂，不惜一切代价的道理了，可惜啊可惜，很多人明白的时候已经太晚了，只能将自己年少无知的遗憾寄托在孩子身上，当孩子不听话时是不是能看到当年不谙世事的自己呢？代代无穷已,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,我初中被欺凌，到现在高三了都还有阴影，我很少去人多的地方，我实在是走不出来,0,,,0,,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,跟你一样，我也在害怕寒假的到来，无家可归的感觉真不好。又不能厚着脸皮总去别人家蹭住,0,,,0,,,普通人,知乎,普通人是一种怎么样的体验？,0
###,现在的过年形式确实阔以改改了,1,3,2,1,3,2,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,1
###,现在的安全很重要了，我们出去巡查第一句话就是注意安全。,0,,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,同被校园欺凌，结果老师爸妈都觉得小事把是草草解决了，那个女生连道歉的没有，而且还在事件过后各种在学校我的造谣，但是我什么都不能做，没人愿意维护我[微笑微笑我到成了所有人眼中没事找事的人,1,1,,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,差点一刀砍死，结果一看是友军,0,,,0,,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,你就想着软饭硬吃是吧,1,2,,1,2,,妇女,知乎,妇女如何在一段处于弱势地位的婚姻中为自己争取最大化利益？,0
###,知乎上这种答案真的太少了,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,就是房子建的差不多了，好好呆在农村给我感恩，别添乱[惊喜],1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,看完好难受，惟愿他能永远快乐。,1,3,3,1,3,3,伤残人员,知乎,失去下肢是怎么生存的？,0
###,这是掌握了流量密码吗？当心反噬。,1,2,,0,,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,妈妈现在也得了这个病，精神时好时坏，担心,0,,,0,,,老人,知乎,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0
###,不仅仅是建筑弱势地位群体啊，普通工厂的也开始不要60的了，甚至55的都不要。,0,,,1,3,2,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,这就是中国有钱能解决任何事,1,1,,1,1,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,这个没办法，蓝领人员的卫生得看老板的良心和上面的监督,0,,,1,3,2,弱势地位群体,知乎,“弱势地位群体”面馆就餐被拒你怎么看？,0
###,被打了，不要还手，你生命里的贵人来了,1,3,2,1,3,2,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,1
###,为社么不去当志愿者【何不食肉糜】,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,这可不是，大多数女生念叨的去父留子是主动“去父而不是被迫“留子更何况很多人这种选择是建立在自己有一定经济能力的基础上，反观这位单亲妈妈的操作，属实是…每一步都走在了雷区上。,1,3,3,1,3,1,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,1
###,那现在你的情况好一点了吗？,0,,,0,,,普通人,知乎,普通人的人最后都去哪儿了？,0
###,一本正经的胡说八道，要么就是不变通,1,2,,1,2,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,没有什么暗示啊，你可以翻下我的答案。,0,,,0,,,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0
###,这种老师不管的吗[生气],1,1,,1,1,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,我觉得央视介入是为了掩盖另一件事情,0,,,0,,,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,0
###,太真实了，我见过皖北农村快上学的孩子，能力水平连海淀区三岁的孩子都不如[捂脸],1,1,,1,1,,弱势地位群体孩子,知乎,如何评价《现实是有 63% 的弱势地位群体孩子一天高中都没上过，怎么办？》一文？,0
###,怎么感觉在说我，我就是南方人，嫁了个北方汉，习俗一样一样的，过年去他们家，隔天得去酒店开房洗澡，一天三餐吃水饺，一个冬天没看到他家人洗澡洗衣服。这个可以忍忍，毕竟最多半个月，要是公婆来和你住，那才叫惨不忍睹。,0,,,0,,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,简单粗暴，我喜欢[赞同],0,,,0,,,儿童,知乎,弱势地位群体家的孩子不配旅游吗？,0
###,小时候经历过女生之间的冷暴力，心思细腻敏感的我一直长期焦虑，从小学到初中，之后直到高中我就开始不说话了，然后得了心理疾病。如果让我在做小孩和大人之间选，我肯定会选做大人，因为小孩子的内心更容易焦虑敏感难过，我现在还可以清楚感觉到我小时候的那些焦虑担忧紧张。,0,,,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,我家也是这样子，我奶是农村人，大字不识一个，上厕所从来不充，之前还把屎抹的我姑家厕所满都是，无奈。,0,,,0,,,老人,知乎,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0
###,很简单，想玩的开心必须有代价，想过得富有也必须有代价，如果美国的富人不努力就过得富有才是大问题！,1,3,1,1,3,1,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,3
###,看着很多老人从事建筑工作，身上都是泥，每天午饭晚饭来周围小餐馆吃饭，而这些餐馆都是重油重盐，可见这群老人大部分将死于尿毒症，辛苦这么多年的积蓄终究会又回到医院的口袋里。,1,3,2,1,3,3,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,1
###,楼主评论里的全是人才[赞赞赞]评论更精彩，都在大气层，什么叫格局大啊（战术后仰）,1,2,,1,2,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,广州很多地铁站都只配了楼梯升降机,0,,,0,,,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0
###,没有，说的就是现在的情况,0,,,0,,,普通人,知乎,普通人的人最后都去哪儿了？,0
###,这世上没有一个人能完全决定自己的命运,1,3,1,1,3,2,儿童,知乎,弱势地位群体家的孩子不配旅游吗？,2
###,我妈六十多小时候总吹自己在队里练打靶百发百中很能干至今还不会拨电话不管是智能机还是老人机接电话这个操作偶尔还会忘记怎么接总是不愿去学新事物跟你奶奶辈差不多了,0,,,0,,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,小姐姐加油，你还有可爱的家人和朋友陪着你呢，一定要走出来，好好地活下去,0,,,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,我所理解的弱势地位群体是处于吃不饱饿不死的处地的,1,2,,1,3,2,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,美丽国真踏马坏，一帮人渣身居高位,1,1,,1,1,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,反转的漂亮看到你打她我就放心了,0,,,0,,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,可是怎样不在乎别人的行为呀？我现在就被以前经常在一起玩的小团体孤立针对，我甚至都不明白自己有什么错她们能骂我这么难听的话…现在回宿舍我都不说话听着她们冷嘲热讽矛头一直对着我真的很难过…现在在班里也没什么朋友，还要和她们一起上课，因为这件事睡觉也睡不好，学习也学不进去，控制不住自己一直想,1,1,,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,支持你，要是我以前像你一样勇敢就好了,0,,,0,,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,说句实话，中国几乎每个学校都会以息事宁人的方式处理这些校园暴力，很多方都是不愿意将事情弄大的，想想咱们自身，有时候也会采取这种方式，其实，有时候真的是很无奈，唉～,1,3,3,1,3,3,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,到底什么是贬低物化女性？那贬低物化男性算不算犯罪？女性自己贬低物化女性算不算犯罪？每年春晚潘长江被贬低算不算犯罪？,1,1,,1,1,,妇女,知乎,妇女权益保障法迎来大修，其中有哪些细节值得关注？,0
###,哎虽然我不是孤儿却像一个没有爸妈的孩子，你说的这些我体会的很深,0,,,0,,,普通人,知乎,普通人的人最后都去哪儿了？,0
###,那你晚上开车怎么开？,0,,,0,,,伤残人员,知乎,失去下肢是怎么生存的？,0
###,定义读书，定义脱贫,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,这不能认同农村的消费能力就那么大，几乎没有流动人口，能卖给谁？消费对象少且固定。那场面不会有趣的等交通可以方便的覆盖农村以后，不用等揭不开锅都跑光了。,1,3,1,1,3,2,弱势地位群体,知乎,很多下岗职工妻子为生活所迫去卖身，为什么更贫困的农民没有这种现象呢？,2
###,人家那不叫环卫工，叫环卫局干部[大笑],1,2,,1,2,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,（胖友，你是会老滴，衰老在生理上就是一种“残疾”过程只要我没道理，那我就重新定义。直到定义到我想要的意思惊喜],0,,,0,,,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0
###,扣1揭开社会真面目[为难],1,2,,1,2,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,道理是这个道理但是建了残疾设施，本来浪费修体育馆的钱不会少，浪费的小技巧+1关注了更多的边缘人群，主体人群的权益却又一次减少了,1,3,2,1,3,2,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,1
###,每个人都有缺陷，只不过有些人比较明显，上帝是公平的，或许还有更好的等着你呢,1,3,3,1,3,3,伤残人员,知乎,你会试着和伤残人员恋爱吗?,0
###,我家后面那个50多岁的女人，低保户，大冬天的早上4点多就开始扫马路，到早上天亮时结束，白天就去捡破烂，别问我怎么知道的，以前晚上通宵，早上回去的时候经常遇到。,0,,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,其实每次基本上都是刚够吃，她就总是嫌弃煮太多捂脸],1,2,,0,,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,一言惊醒梦中人[赞同],0,,,0,,,弱势地位群体,知乎,是不是年轻时候的「穷开心」才是最无忧无虑的快乐？,0
###,额，可是我被欺负的学不了习考不上高中,0,,,0,,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,我始终支持自力更生的她,0,,,1,3,4,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,这世道万一去劝个架把自己给伤着了怎么办，人也不给出医药费。警察？警察来了也不管两口子吵架啊！别到时候我们劝个架给叫局子里录口供啥的，晦气我觉得这段话说的很有道理啊理由充分有什么问题么,1,2,,1,3,1,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,3
###,一般只能去餐馆打杂啥的，我当时中考完15想进厂搞点钱跑了7.8家都不收我,0,,,0,,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,哎呀，谁不想呐，可惜我们不是政府也不是男人，为男人做不了主也不会去为男人谋福利。,0,,,0,,,妇女,知乎,为什么很多妇女自己身为女人却依然重男轻女？,0
###,蠢得无法形容。恐怕还贪心终于攀上个好男人可以享福了吧？我很想看看真有男人接盘吗？什么样的侠之大者？,1,2,,1,1,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,0
###,你小时候老师没教过你吃得苦中苦，方为人上人”吗？中国人读书，不就为了做“人上人”吗,1,1,,1,2,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,选择党上台仍有一丝希望，否则国将不国,1,3,,0,,,弱势地位群体,知乎,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0
###,我去，那你现在多高啊,0,,,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,好政策，支持！但不要学习,0,,,0,,,弱势地位群体,知乎,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0
###,视角问题而已，男同性恋艾滋病感染了率再高跟我有什么关系？我会回学校跟男人上床吗我们同学讨论的时候只是，不要跟xx人xx过的女性xx而已就算男同有500我也不在乎你说结论不对可以，男同我可以承认但我一秒钟都没有把精力放在这里,1,1,,1,3,1,弱势地位群体,知乎,欧洲弱势地位群体问题最终可能会发酵成什么样子？,0
###,题主真的很能忍，我大概忍了两个月，直接在众目睽睽下，当着老师和同学们的面，在课堂上揭露。他们这种阴暗龌蹉的东西见不了光的，俗称见光死。,1,1,,1,1,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,给彩礼的时候你老公昨不跟你爸客观讨论问题呢？,1,1,,1,1,,妇女,知乎,为什么很多妇女自己身为女人却依然重男轻女？,0
###,这种女人离我们越远越好,1,1,,1,1,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,0
###,什么学校呀，就是因为这种领导这种老师这种制度才会让校园暴力一再发生,1,3,1,1,3,1,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,3
###,不去提升技术光想着卷人工我也是服了，哪天人工没得卷了，通通倒闭才是正理,1,2,,1,2,,弱势地位群体,知乎,中国有 14 亿人，为何工厂还会陷入用工荒？,0
###,你陷入了沉思所以如果你娶个女人你就会自己收拾屋子了吗？,1,1,,1,2,,妇女,知乎,为什么妇女是弱势群体？您怎么看?,0
###,深有同感，当初在单位出公差，清理连队垃圾桶，那味儿真就一言难尽，问题是清完了，压根就不给时间去换装，就开饭了，我特么坐在食堂里，我班长饭都要yue了，但是还是让我先吃完饭，再回去换洗的衣服，虽然我一直觉得他不是个好东西，但是某些方面做的非常好,1,2,,0,,,弱势地位群体,知乎,“弱势地位群体”面馆就餐被拒你怎么看？,0
###,最后知道真相的我眼泪流下来[大哭],0,,,0,,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,我就想看看阿里女的绿?老公什么时候出来发声吃瓜],0,,,0,,,弱势地位群体,知乎,疑似阿里女员工案张某妻子发声「弱势群体不能只看性别，相信法律会还我丈夫一个公道」，事情可能会如何发展？,0
###,大多数人都不把一件事当成事的时候，这件事就成了理所应当。太多例子，校园暴力是，冷漠也是。,1,3,2,1,3,2,儿童,知乎,儿童的严重程度被夸大了吗？,1
###,我当兵7年每次休假都不知道去哪里！同感,0,,,0,,,普通人,知乎,普通人是一种怎么样的体验？,0
###,我可以从你上面抄一点句子，作为素材吗，觉得很好,0,,,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,文不对题，为了套而套，是一回事吗,1,2,,1,2,,弱势地位群体,知乎,很多下岗职工妻子为生活所迫去卖身，为什么更贫困的农民没有这种现象呢？,0
###,看她在阿里内部网的发帖造势的语言就知道了有点恶心的感觉,1,2,,1,2,,弱势地位群体,知乎,疑似阿里女员工案张某妻子发声「弱势群体不能只看性别，相信法律会还我丈夫一个公道」，事情可能会如何发展？,0
###,小姐姐其实你挺好的了。我是个94年的农村单身男生，无车也无房，我有时候也会觉得男生真难，第一代走出农村的男孩子更难，拿不起放不下离不开留不了,0,,,0,,,弱势地位群体,知乎,弱势地位群体家庭第一代大学生艰难吗？,0
###,那时候就是咱们这群人老了退休后去扫马路了细思恐极！,0,,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,看完你写的有点难过，人在魔都只能吃土,1,3,3,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,我父母和你外婆好像，还得长年累月在一起，两代人年龄差五十多岁，哎好难,0,,,0,,,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,呵呵，人贱自有天收，我也希望那些曾经校园暴力我的人能在黄泉路上一路走好,1,1,,1,1,,儿童,知乎,被儿童过的人后来都怎么样了？,0
###,说实话吧国企大院的工厂真的有澡堂的。至于为啥你们大惊小怪是不是美全责[飙泪笑飙泪笑飙泪笑],1,2,,1,2,,弱势地位群体,知乎,“弱势地位群体”面馆就餐被拒你怎么看？,0
###,避难所太形象了,0,,,0,,,弱势地位群体,知乎,是不是年轻时候的「穷开心」才是最无忧无虑的快乐？,0
###,跟吃完外卖丢垃圾一样顺手,1,2,,0,,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,2
###,残疾人表示真的扎心啊我同学上次出去因为有个坡上不来，绕远路绕了半个多小时因为没有直梯，商场负责食品的那层去不了，回家饿了一个晚上，就喝了杯奶茶回来手都磨破了[捂脸],0,,,0,,,妇女,知乎,如何看待轮椅上的小仙女陈小平因无障碍坡道坡度太高而导致轮椅侧翻，摔倒后重伤去世一事？,0
###,环卫弱势地位群体挣的也是辛苦钱，需要大家一起努力去重视,1,3,2,1,3,3,弱势地位群体,知乎,你看得起弱势地位群体么？,1
###,灵活处罚不留生路,0,,,1,2,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
###,确实，缺的是牲口。不是人,1,2,,1,2,,弱势地位群体,知乎,中国有 14 亿人，为何工厂还会陷入用工荒？,0
###,她对“女孩以后就不行了”深信不疑，而且长大了对自己的定位也就是当个家庭主妇，所以上了高中以后，自己就没心思学习了，毕竟她也根本就没想读大学,0,,,1,3,1,妇女,知乎,为什么很多妇女自己身为女人却依然重男轻女？,1
###,在咱们湖北，土话叫“擂肥”小学门口有一群混混，直接找学生要钱，不给就搜身，被打。也许你不信，我高一下晚自习在回家路上还被擂过肥，不过亏我自行车骑得快侥幸逃脱，不然兜里100块就没有了。,0,,,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,不结合实际情况的分析基本没什么用,0,,,0,,,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,0
###,给点钱资助下啥的[大笑],1,2,,0,,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,2
###,某国税的服务单位（国企，做防伪税控的，网上一查就能查到）在16年也开始搞劳务外包，说是工资水平福利待遇等等都和有编制的一致，但事实上距离会一点一点拉开。,0,,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,之前只看过youtube上那个，没想到国内也有测试，更没想到测试结果真的和自己故意往最坏的情况去想的一样?~?,1,3,3,1,3,3,妇女,知乎,你怎么看微博上「和颐酒店女生遇袭」这件事,0
###,就冲你的名字，我就狂顶了,0,,,0,,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,那什么过年媳妇见长辈就得磕头，你老公绝对是诓你呢，大大的坏！,1,1,,1,1,,弱势地位群体,知乎,为什么许多年轻人不喜欢回弱势地位群体过年了？,0
###,不是软弱我觉得[思考]而是看你做事的时候有没有个大致的目标方向时间分配或者优先级[思考]过于涣散会让人没有实力从而回到了第一条,0,,,0,,,弱势地位群体,知乎,什么样的人容易被人欺负？,0
###,曾经安安静静的初中生活，就算你不惹事，但是那些人还是会来惹你，就因为好玩。没啥事，把他们打一顿就OK了。杜绝儿童,1,2,,1,3,2,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,看着真气，你别怕，现在已经曝光了，我就希望，在这个学校所有还没背解决的冤枉是全都爆出来，让舆论的压力帮大家全讨回公道,0,,,1,3,2,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,跟我奶奶一样一样的，其实也不是讨厌，就天天累积起来让人挺心烦的[捂脸],1,3,2,1,3,2,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,1
###,善后还没搞好，就把人给清退了。保洁，保安有这么多需求？,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,完全没夸大，特别是小学欺凌，会给小孩子，三观正在形成中的小孩子留下一辈子的心理阴影。严重点还可能导致其心理扭曲，埋下社会罪恶的种子。,1,3,2,1,3,2,儿童,知乎,儿童的严重程度被夸大了吗？,1
###,未来太远，娱乐太近。低欲望环境中，我根本不会去想什么远大理想，相比于看书学习，与时代巨人灵魂交融，我更容易被眼前一时的多巴胺带来的快感所控制。一时会想起要努力，但我却会怀疑我所做的努力带来的价值。什么都能被负面情绪感染。害～,0,,,0,,,儿童,知乎,弱势地位群体家的孩子不能拥有娱乐吗？,0
###,求问，环卫工编制怎么考，网上没有搜到啊。,0,,,0,,,弱势地位群体,知乎,你看得起弱势地位群体么？,0
###,同样的故事又上演在芝芝身上，抱抱，你们都要坚强，世界上还有许多温暖的人等待你们遇见,0,,,0,,,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,小孩事放在大人眼里当然小，放小孩眼里就大了啊。日了狗。,1,2,,1,2,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,资本只是买办家手里的一条狗,1,1,,1,1,,弱势地位群体,知乎,中国有 14 亿人，为何工厂还会陷入用工荒？,0
###,哎，真草他娘,1,2,,1,2,,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,0
###,本质还是社会问题，看的我一阵哆嗦。能改变的不愿改变，我们普通人尽全力也只能起到杯水车薪的作用。算了，没办法。,1,3,3,1,3,3,弱势地位群体孩子,知乎,如何评价《现实是有 63% 的弱势地位群体孩子一天高中都没上过，怎么办？》一文？,0
###,这种女人嫁谁家谁倒霉，头顶一片绿，不如替好姑娘被人拐了去,1,1,,1,1,,单亲家庭,知乎,好累啊，有没有能接受带个孩子的单亲家庭？,0
###,逼得大家伙拿起竿子啊,1,2,,1,2,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,有点洁癖的真宁可憋死也不去工地厕所上大[捂脸],0,,,0,,,弱势地位群体,知乎,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0
###,这问题问的就好像自己不是在中国长大的，要不就是失忆了。,1,2,,1,2,,儿童,知乎,儿童的严重程度被夸大了吗？,0
###,我失眠好久了一直想着自杀让我不开心我看到了不知道说什么了,1,2,,0,,,伤残人员,知乎,失去下肢是怎么生存的？,0
###,[捂脸捂脸]抱歉，我言重了，就觉得她明明有机会改变命运的,0,,,0,,,妇女,知乎,为什么很多妇女自己身为女人却依然重男轻女？,0
###,题目问的是校规。有几家学校能把学生当宝贝儿子看？社会就是这么残酷现实,1,3,1,1,3,1,儿童,知乎,校规「学生打架，被害者一样要受罚」是否具有合理性？如果是，合理在哪方面？,3
###,讲那么多，不就是没有侦破事实吗？要有办法还原事实，还哪里管的上吃瓜人士指指点点？,1,3,1,1,3,1,弱势地位群体,知乎,疑似阿里女员工案张某妻子发声「弱势群体不能只看性别，相信法律会还我丈夫一个公道」，事情可能会如何发展？,3
###,我反倒是感觉到了你奶奶的孤独。,1,3,3,1,3,3,老人,知乎,为什么现在很多人对家里的老人都感到很反感？,0
###,那个内心哭泣的小姐姐再也不会笑了，看到这句话，心好疼,1,3,3,1,3,3,妇女,知乎,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0
###,我觉得没有说明是什么样的农民工，没办法判断。至少明面上要尊重每一个阶级，,1,3,2,1,3,2,弱势地位群体,知乎,“弱势地位群体”面馆就餐被拒你怎么看？,1
###,看看下面的评论的正确方法惊喜],0,,,0,,,儿童,知乎,蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0
