id,文本,文章名,最终标注,来源,检索关键词
#####,避难所太形象了,是不是年轻时候的「穷开心」才是最无忧无虑的快乐？,0,知乎,弱势地位群体
#####,有一点在于母亲的自我认知和对亲子关系的认知，如果这些不达标的话，确实难以营造出良好的亲子关系。,,1,微博,单亲家庭
#####,那我刚好是夏天，感觉出来了，要不然也是被偷,,0,微博,普通人
#####,平常人眼中的人生是奋斗成功失败崛起挫折的过程。修悟命学命理之后，我眼中看到的人生是宇宙五行能量相互作用，生泄克耗后呈现的现象和造成的结果。谢谢老师的文章！修悟命理的人的思想维度确实和普通人是不一样的最近才真正体悟到这句话的所指。,庄子：人而无情，何以谓之人？《庄子》中有一段很有意思的对话，感觉这段对话，即使放在今天，仍然不过时。这段对话是关于“忘情”的，惠子觉得庄子老讲“忘情”，心里有点别扭，于是就想跟庄子辩论一番。我们可以设想一下，如果放在今天，有一个人成天宣扬人要忘情，我们直觉上是不是也会有点抵触？无情之人还是人吗？也许惠子就是出于这样的心理，跟庄子对上了。下面，我们看看他们两个的对话（已翻成白话）。惠子 ：生而为人，难道可以无情吗？庄子：当然。惠子：做人，如果连一点感情都没有，还能称作人吗？庄子：大道赋予我们容貌，老天赋予我们身体，怎能说不是人呢？惠子：既然是人，怎能无情？（惠子有疑问在心，不吐不快，非要问出个所以然）庄子：你说的情，不是我所说的情。我所说的，是指生而为人，不要让好恶之心伤害内在的精气神，一任自然，不人为的增加或者助长什么。一、天刑惠子与庄子是很要好的朋友，但二人思想差异很大，经常聊着聊着就吵起来了。惠子属于过去的名家，名家比较重逻辑，好辩，不过他遇到了庄子这样更能辩的“怪胎”，基本没赢过。上面这一段对话是惠子与庄子关于“无情”的对话。要很好的理解这段话背后的含义，我们需要对庄子的思想有一个大概的了解。天下熙熙皆为利来，天下攘攘皆为利往。人活在世间都要为欲望而奔走，在这奔走的过程中，会有喜怒哀乐等各种情绪。这些情绪在普通人看来很正常，但在庄子看来这是“遁天倍情，忘其所受”，也就是丧失了本真而任由七情六欲游荡、奔走，“遁天倍情”就要受天之刑，是为天刑。这样说可能不太好理解，打个比方。我们可以把天地比作一个巨大的八角磨盘，天地为磨盘的上下两极，中间则是人。中间的人为生存而一生劳碌奔波，时而哭、时而笑，时而忧、时而怒，为情识所缠，精气神逐渐耗损，直至老去。天地不仁，以万物为刍狗，这种感觉就好像天地这个大磨盘在一直转动碾压着，对应的是人世间的悲欢离合、曲折浮沉。这世上，每一天都是几家欢乐几家愁，过去一出老戏唱的好：“秦淮水榭花开早，谁知道容易冰消！眼看他起朱楼，眼看他宴宾客，眼看他楼塌了。”人，赤条条来、赤条条去。这中间的得失、是非，如果你当真了，就是在受天刑。天生天杀，恩害同根，它生了你，同样也是在折磨你。所以，总有人说，来到这世界就是来受苦的。虽然有点消极，但也蛮有道理。二、情与阴阳生克之患在庄子的眼里，一个人如果想避免天之刑，就要学会无情。但这个无情又很容易被人误解。惠子虽然是庄子的至交，同样也不能免俗。这里我们先看一段易学大师邵雍的话，这段话有助于我们更准确的理解无情：人之精神贵藏而用之，苟炫于外，鲜有不败者。如利刃，物来则剸之（割断）；若恃刃之利而求割于物，则刃与物俱伤矣。邵雍的很多思想都是源于道家，道家认为，人与天地本为一体。但人由先天转后天，丧失了先天之本真，而被外物所蒙蔽。后天的情绪如果不知节制，会加剧精气神的衰减。邵雍把这个过程比作用刀割物的过程，物虽然被割，但刀也同样受损（可以参考庖丁解牛）。把心当成刀，愈用愈损，不出五行的生克之理。用庄子的话来说，在世间做事，事不成，必有人道之患。事成了，必有阴阳之患。总之，人在世间走，不出阴阳生克之患。但如果把心当成一面镜子，不将不迎，应物而不藏，反而能愈用愈明，胜物而不伤。所以无情不是没有情，而是不妄情。用庄子的话来说，与其妄情，“莫若以明”，也就是“虚明自照”，不为外物所累。妄情，妄心，喜怒哀乐之情妄发，已经不是真情。为什么道家有全真教？全真这两个字是大有讲究的，过去道家吕祖曾说：修之者，修去心外之心，意外之意，情外之情。当于举念发言时，提起天良，放下人心，不许疑、二其心，混杂其意，误用其意，方为真心、真意、真情，一毫不假，即是真道。真道遍行。故谓之全真也。我们把吕祖、邵雍的话与庄子的话合起来看，就更好理解了。无情并不是木头的意思，而是提起天良，放下人心。不让自己成为情绪的奴隶，用吕祖的话来讲，遇事尽量使用第一念，第一念以后再反复计较，基本越转越远。,0,微博,普通人
#####,你不会真以为男人很想要孩子吧,妇女如何在一段处于弱势地位的婚姻中为自己争取最大化利益？,0,知乎,妇女
#####,女生已经原谅男生了，然后女生保研，男生开除，全剧终,#上海徐汇中学#有人还想接着闹啊 @中国妇女报 她开玩笑还想别人道歉？ ,3,微博,妇女
#####,游戏对于一个弱势地位群体孩子是最廉价的能够放松，放纵的兴趣爱好，花费的只是时间，因为他们没钱去学钢琴，没钱,,1,微博,儿童
#####,小学初中因为是就近原则入学的原因，学生层次差别大，个别有智商缺陷的学生就会沦为受欺负的一方。高中是按成绩考的，好的学校就会少一点欺凌现象。个人经历所见,儿童的严重程度被夸大了吗？,1,知乎,儿童
#####,他们以为50岁以上的女人和60岁的男人是在家闲出屁才去工地干活的,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0,知乎,弱势地位群体
#####,一般重组家庭双方都有孩子，孩子各自养各自的父母，然后孩子只跟一边亲，算下来还是一个老人，我见过的大多数是这种的。也有像我对象这种两边都不亲的，交往五年性格方面没问题，父母光出钱不见人，而且完美避开婆媳关系,,0,微博,单亲家庭
#####,你做的很好，我现在教育我的孩子也是，如果有人欺负第一时间还回去，不要给他第二次机会,被儿童过的人后来都怎么样了？,1,知乎,儿童
#####,就因为回复粉丝多被说营销，活该内娱没有活人,张颂文#张颂文演技# 刚才刷到 @千寻和菠萝油 的帖子很感概，对呀，荣誉和关注像潮水一样涌来又退去。颂文老师在我的心目中代表了演员的品格。他是特别认真对待演员这个职业，一切以打磨好角色为前提的。这次跟这么多优秀的同事一起扛起了《狂飙》这部剧的口碑，老师只会珍惜和感恩观众的认可，然后潜心投入到下一部剧里。他平时对生活的观察是细致入微的，因为他一直在接地气地生活着，自然而然地接触着各行各业的普通人。大家看看他的微博，电影节后一株酒店人员送的草被好好养着，老师会高兴地和大家分享美丽的夕阳和水中的树林，结束一天的工作后在小饭馆里吃美味的宵夜，偶尔惦记着邻居的菜，用小圆手拨着我们都不认识的蔬菜，会在充满烟火气的菜市场里逛吃着然后看到烧腊摊就走不动了，路过略显破旧但整洁的老式理发店的门头会停下来拍个照，也会好奇地摸摸废弃工厂的圆溜溜的石头，看到制作米粉的小作坊会跟大哥大姐热络地攀谈，这就是一个热爱生活的温暖真诚可爱的普通人。这一刻没有什么影帝呀老戏骨之类的称号，没有花团锦簇镁光灯和掌声，只是一名演员踏踏实实地走在自己认定的路上默默精进着演技。喜欢老师的粉丝们也都是温暖恬淡的人。一群来自五湖四海的普通人，在生活中或荧屏上或多或少跟老师有过交集，然后被老师的某个特质吸引着慢慢聚到了一起。这里没有什么数据，就是一群人兴高采烈地讨论着老师哪部剧播出了，喜欢哪段情节的表演，或者家长里短聊聊生活上的话题，不想说话坐着看看大家聊天也可以，非常轻松随意。不知为何，我突然回想起老师在综艺里的一段即兴表演。他表演了一个刚刚试戏失败的生活拮据的普通演员接到老父亲的电话时，为了不让父母心疼，强颜欢笑硬装出一副自己过得很好的样子。那份心酸真实到我现在回想起来还会热泪盈眶。老师的表演是没有表演痕迹的，他会成为角色本人，直到这段戏或这部剧结束，然后回到我们熟悉的微笑着的张颂文，实在太厉害了。我其实很少发关于老师的微博，明明是我最最喜欢的演员，真奇怪。可是后来又释然了，因为对于我来说，颂文老师像水一样，是那杯无色无味却最有滋味的温开水。我会为喝到一杯特别好喝的饮料拍照留念，会为灯红酒绿迷离上头，喝水时却悄无声息无知无觉。可是一觉醒来陪伴我的老朋友还是那杯离不开的温开水啊。希望大家新的一年也有自己最爱的人润物细无声的陪伴哦。最后想谢谢颂文老师特地发给大家的新年红包还有真诚的祝福，我真的是又惊喜又感动，太开心了。真是让人期待的一年。,0,微博,普通人
#####,不在选边站队，让子弹飞,3,0,微博,老人
#####,每个人真正强大起来都要度过一段没人帮忙，没人支持的日子。所有事情都是自己一个人撑，所有情绪都是只有自己知道。但只要咬牙撑过去，一切都不一样了。你努力了，尽力了，才有资格说自己的运气不好。,?#阳光信用#  ?#每日一善#自尊，自立，自强，自信。健全人可以活出精彩的人生，残疾人也可以活出精彩的人生。我们每个人都要珍惜生命、追求健康，努力创造无愧于时代的精彩人生。,0,微博,伤残人员
#####,垃圾公司就应该曝光，这个应该可以控告其性骚扰了。,#天津#@菜酱阿鱼：公司（前公司，已离职）妇女节当天给我们四个女员工发了礼物，一个睡衣还有一个小的香薰，睡衣如下图，公司两位女领导说是大领导给我们买的（大领导是单身油腻男），所以说这个我心里就有点膈应，但也没多说什么，送礼物的时候也一直让我们回去穿了拍照，我们就当玩笑，也没在意，结果当天晚上在公司大群发这种消息，我也没回复，觉得很不舒服，第二天去公司，把我另外两个同事拉进办公室（就是睡衣没拿回家的），强迫人家在他们办公室换睡衣，还在一旁笑，我们都能听得见，我们在外面坐着，还有男员工，跟他们办公室就隔了一层磨砂玻璃门，真的很尴尬，很无语，这不是纯纯的职场霸凌是什么。,0,微博,妇女
#####,加油，我也是脑瘫,https://www.zhihu.com/answer/2658152492,0,知乎,伤残人员
#####,我也可以作证，句句属实，直到今天没有任何变化，上面的人轻松收入不低底下的合同工早上五六点就要起来工作，年纪又大，真的非常的让人心疼,你看得起弱势地位群体么？,0,知乎,弱势地位群体
#####,信了你的鬼，撕葱不也喜欢打游戏玩嫩模，跟三和大神有什么两样，无非就是红姐没有嫩模那么贵罢了,弱势地位群体家的孩子不能拥有娱乐吗？,0,知乎,儿童
#####,很心疼底层劳动人民,多地禁止 60 岁以上男性及 50 岁以上妇女从事建筑作业，超龄弱势地位群体未来路在何方？,0,知乎,弱势地位群体
#####,这经历和我也太像了，真的，就那种多人一起聊天，你不知道别人在说什么，他们吵吵闹闹，有说有笑，你就插不进去，只能在一边微笑，装作听懂了。有时候想知道别人在说什么，去问的时候，人家又说和你没什么关系，真的很难受。次数多了，敏感，就害怕和别人交流了。也渐渐变得不自信[捂脸][捂脸][捂脸],https://www.zhihu.com/answer/1278277368,0,知乎,伤残人员
#####,没错，读书和学习是两件事。,弱势地位群体家的孩子不能拥有娱乐吗？,0,知乎,儿童
#####,你是没生活经验还是身边一直一个人？家里人如果用心辨认还能出这错？当然医院也有错。,,0,微博,老人
#####,身为局长，应该了解清楚真相在给予评价,,0,微博,妇女
#####,如果不让越级上访，那么上级信访部门岂不是没有存在的必要了？白领工资吗？,,0,微博,弱势地位群体
#####,我要是诸葛亮马上把这位女童推下去[捂脸],https://www.zhihu.com/answer/2579796624,0,知乎,普通人
#####,估摸你都快毕业了？同款处境，没有办法耳朵问题，要把更多任务转入视觉和大脑。所以，1*我花钱对唇语有系统的学习，这个只看唇，不听声音的。而且有助于辨别声音的，还能占据主动纠正别人。2*自己要懂推理，要对很多的事件保持兴趣，做到研究和理解。3*一定要有个人正常人，和你每天进行谈话，让对方学会自然谈吐，双方开始可以语速慢点儿。这种生活，依赖于察言观色，还需要心理素质，就算真有问题，如果到了被误会的阶段，我会写信去解释。目前换了3个工作，由于心态和能力更强，所以听力问题在别人眼里还不算太刺眼，日常话题也不需要刻意照顾我听不听得到。要对语言有更精深的理解，什么是幽默，先跃然纸上，再从口中出去更有力量。缺陷：随着成长和个人习惯，封闭太久会让分辨能力下降。所以，一定要保持对多种声音和多个年龄段不同特点的声音进行温习，除了喜马拉雅还一定要跟身边熟悉的人沟通。不过，大龄人自带孤独症，很容易让你抓到他们那么多话的核心，不用怕听不清全部。适当符合让对方说就行了。保持这样的交流，也能明白更多关于老一辈青春的成长故事。目前，我本身的思想自带推测和极度理性的特征，但是我的内心也是那种柔和而敏感的人。察言观色和细致敏感让我逐渐对每一种人沉淀出了形容词，和相处主旋律，以及会有一些有趣的要求。“比如，如果遇到特别新奇的事，我希望你用非常自然而极度舒适平缓的语气和心态告诉我，你不要激动：因为她激动表述的情况下，我会听不清，但是我的要求不是为了我自己”一定要保持对耳朵的保护，多揉搓，多泡脚，多冥想。从生理角度，从心态角度，增强对声音的感知。要对表达和眼光进行培养，锻炼，很多事要敢于想象和去寻找肯定。比如，这件事是不是你想说的那样，你可以问人，因为回答很容易听到：点头，对对对。主动发问能让更多细节得以支撑你听不到时仍能占据主动。最后一个，要骄傲，尽管敏感懦弱会让我们拥有自知而不自负，但一定要保持骄傲。它是让更多人无法发现你有问题的方法学会用不说话的任何方式来应对别人的一切是我目前三年来的主要目标。,https://www.zhihu.com/answer/1278277368,0,知乎,伤残人员
#####,为什么全姓林呢？,【#百名外嫁女为13岁被霸凌女孩捐款# ：女孩没钱住院 已筹集1万多元】#百余同村外嫁女为遭霸凌13岁女孩捐款#据@沸点视频 ，3月23日，海南临高，13岁女孩遭霸凌左耳鼓膜穿孔引发关注，同村村民自发为其捐款。村民林女士表示，女孩父母是残疾人，当时施暴者还没有进行补偿，女孩到海口的医院住了两天没钱回来了。自己觉得女孩很可怜，也感到很气愤，最后110余位外嫁女自发筹集了1万多元，准备送给女孩母亲。海南 沸点视频的微博视频,0,微博,伤残人员
#####,张厅果然大有可为,#流浪地球2# 无剧透版观影体验流浪地球2真挺好看的初一下午先恶补了流浪地球1晚上看的时候剧情衔接友好注：球2是球1前传，剧情互不影响以前一直对漫威电影无感我其实对电影剧情远大于特效和打斗但是流浪地球的特效居然还蛮戳我的很燃很酷很抓人也不过于离谱剧情上没有宣传个人英雄主义（很加分比起superhero流浪地球作为国产科幻有中国特色的大国担当一群普通人的拯救与牺牲更为感人时常和剧情完整度值票价（就是坐的累主旨一直很明确，叙述也清楚，细节足关于科技与人性的思考挺有意思的总的来说是春节档很值得看的一部电影了ps：片尾有彩蛋…from同场电影另一个局的uu发来的报道?看目前影评春节档下一部该冲满江红！,0,微博,普通人
#####,好爸爸有很多，但丧偶式育儿也并不少见[攤手],,1,微博,单亲家庭
#####,说起来今天我看球的时候，旁边一对情侣，男孩应该可能看过原著，起码背景懂，看的明白，女声感觉完全啥也不知道，全程都在用并不小的音量问男友“这干啥呢，这为什么啊男友压低声音解释了女友还要接着追问，搞的我都有些分神。演完了散场的时候女生拉着男生走掉不看彩蛋还嘟囔着没意思，我emm,#流浪地球2一部顶两部#目前看了很多群体的评价，感觉是只要不是对中国电影和中国人有太大偏见的都不会说它不好，看睡着的有可能是对于一些电影里涉及的基本的科学概念毫无基础所以对于科幻类无感。除了这两类人以外想不出来有哪个普通人会说它不好。大家可能各有各不喜欢的地方，但是都会觉得这部片子值回票价。,0,微博,普通人
#####,大多数人都是这么脱单的，虽然我没有[捂脸][捂脸][捂脸],https://www.zhihu.com/answer/2658152492,0,知乎,伤残人员
#####,根本的是市委书记刘国强、市长杨玉龙的站位问题，他们俩才最该出来走两步,3,0,微博,老人
#####,和他相比我真的我这点问题算什么,失去下肢是怎么生存的？,0,知乎,伤残人员
#####,现在农村也有养老呀，国家政策有的呀,为什么许多年轻人不喜欢回弱势地位群体过年了？,0,知乎,弱势地位群体
#####,改到荆州时期比较合理,https://www.zhihu.com/answer/2579796624,0,知乎,普通人
#####,哎，他家子女也不孝，听大姨夫说的真的很凄惨了，家里连个牌位都没有摆，墓地什么的也没有，骨灰还在火葬场,,0,微博,老人
#####,是的我怀疑就是自己在手机里看到了些皮毛就觉得这个世道跟她想的一样纯净,,0,微博,伤残人员
#####,为什么没有低保,,0,微博,弱势地位群体
#####,“我觉得对自己的选择抱有热情，是一件很酷的事情”,“有奋斗目标的人其实都很幸福，可能当你有了这个奋斗目标之后，很多事情就变得有意义了。可能我这个普通人，因为这个梦，也稍微变得有些不普通吧。” ,0,微博,普通人
#####,讲的真好。我要关注你,https://www.zhihu.com/answer/15298607,0,知乎,单亲家庭
#####,学的专业是药学，也属于天坑，狠狠的把我也伤到了，本北方农村985博士在读也看不到靠自己留在某一个城市的希望,,0,微博,普通人
#####,恶意欠薪的没人知道，怎么处理？,,2,微博,弱势地位群体
#####,看着不像 96年的人,https://www.zhihu.com/answer/2658152492,0,知乎,伤残人员
#####,几年前包挂在医院洗手间忘了拿，就一两分钟回去拿钱包就被偷了，报警看监控是个孕妇，当时那孕妇就在医院，警察也是只让我签了个报警的单子就走了，还说主要责任在我，把包丢厕所了，还说对方是孕妇不好处理，怕出事，让我几百块就当买个教训doge],,0,微博,普通人
#####,咱们官员真无作为,,0,微博,弱势地位群体
#####,有童话二画灵可以免费领取一个头像，另外四个头像要花25r/个，去年愚人节领取过部分奇趣头像就没有免费的,时空中的绘旅人不懂就问，有妇女悲歌，但为什么没法免费领？(?◇?)我是小傻子 ,0,微博,妇女
#####,你妈妈嫁给你爸，好可伶好可伶，有这么个婆婆磨了她这么多年,为什么现在很多人对家里的老人都感到很反感？,0,知乎,老人
#####,我发现所有的大学几乎都一样一遇到问题就开始封锁消息,大家如何看待太原师范学院「女生自述遭受室友的儿童」事件？,0,知乎,妇女
#####,世界上只有人民当家做主的国家才有讨薪罪,,0,微博,弱势地位群体
#####,那是要你的基因还是涂涂的呀,某日突然茅塞顿开，一直害怕要孩子这个问题，害怕某人的自私、粗心和毫无责任心导致孩子成为单亲家庭而缺爱，更害怕我会被完全栓死成为一个全职奶爸！可换个角度想，如果生个小情人来陪我时心里竟然还有一丝期待，我可以从小培养他跟我去玩各种冒险刺激的游戏，比如过山车、滑雪、蹦极、跳伞、潜水、徒步登山之类的项目，更是找到了一个合理的理由进儿童乐园去玩，因为老妈很抠门，从小到大我从来没进去玩过！所以这一直是我的遗憾！我也不需要他和其他同学比成绩比才艺，我只想他去做开心喜欢的事，甚至可以向学校请假带他出去玩，再也不会为了没人陪我赶海、爬山、看电影这些小事而感到孤独，更不会因为某人的胆小导致我最喜欢的游乐园项目直到变成大叔都没去玩过一次，而且还可以陪我玩游戏！！！哇塞！！！真美好！！！不过也有一个可怕的顾虑，万一这小玩意也跟涂某人一样胆小或者干脆也喜欢上了钓鱼……那我就掐死他！,0,微博,单亲家庭
#####,现今社会老好人只有被欺负的份,什么样的人容易被人欺负？,3,知乎,弱势地位群体
#####,这里也是一个无家可归的人。并不是真的没有家可以回，只是那个家根本没有属于我的位置，无法感受到一丝一毫的温暖。被实习单位的同事吐槽为什么不回家而住学校吐槽多了，于是昨晚收拾行李回家，但是今天下午我又回学校住了。真羡慕那些有家可归，一放假就想飞奔回家的人啊。真希望快点独立租房子生活吧。,普通人是一种怎么样的体验？,0,知乎,普通人
#####,你现在怎么样？,https://www.zhihu.com/answer/2658152492,0,知乎,伤残人员
#####,这些现象，长期存在，从未消退，还在蔓延。不论是小孩子的世界，还是大人的世界，过去到现在，现在到未可知的未来，不公平的对待，阶级的存在，弱智被欺凌，不是一直都存在吗,,2,微博,儿童
#####,如果你非说证据那么好找嘛？我只能说一个巴掌脸上都会有红肿的，如果身上一点都没有，就相当于不小心碰一下非说人家耍流氓非礼你似的无语了！,,3,微博,妇女
#####,为什么会批建这么多日本人学校？这事归谁管？,#欧阳震华#，一小时内两次发文！3月28日凌晨，欧阳震华在一小时内两次发文，令人没想到的是，欧阳震华一开口就说：“日本在内地建了很多学校，但这些学校没有一个中国学生，全部都是日本人，而且禁止中国人入内”，好家伙，大半夜的欧阳震华这是想说什么呢？网友纷纷好奇，到底是什么事？据悉，这条消息不是来自八卦媒体，而是欧阳震华亲自发文。文中，欧阳震华态度坚决却又半信半疑，既没有说出在哪里得知这件事，也没有说出这些学校地址在哪儿，让人看地摸不着头脑。不过，有网友联想到，近日有一名50多岁的日本男子被抓，于是忍不住去欧阳震华社交账号发问：“ 难道是日本企业在中国提供给小朋友或者老人的？搞得我也好奇了！”一小时后，欧阳震华再次发文表态：“先旨声明，本人只是活到老，学到老，无意图搞对抗，只想有一个解释，一间学校无需这样封闭教育，如果在中国兴建日本学校不能给中国人参与小朋友的教育，甚至不能靠近，真是百思不得其解”。网友纷纷惊讶，并继续追问欧阳震华：“胖胖，你今天怎么像爱国大V一样义愤填膺？我也很好奇，不能靠近也太奇怪了吧？”欧阳震华这次虽然没有再发文，但是有位网友说得好：“华哥这份爱国心没有任何问题！你说的对，真的应该解决！”不过，欧阳震华给网友制造悬念的同时，不仅给网友带来一股正能量，还很好地表明了当下的立场态度，真是一举三得。不老男神难得变爱国大V，怎能让人不印象深刻？,0,微博,老人
#####,到我的黑名单里去卖号吧，那里很多人喜欢听你讲的呢[惊喜],https://www.zhihu.com/answer/2945619141,2,知乎,普通人
#####,NoNoNo，不是新生儿太多了，而是肯生混血做单亲妈妈的女人太少了，影响了歪屁股们的腾笼换鸟大计。人家早就公开喊出要引进1亿亚非拉青年了。,妇女权益保障法迎来大修，其中有哪些细节值得关注？,0,知乎,妇女
#####,什么都说了，什么都没说,https://www.zhihu.com/answer/2945619141,0,知乎,普通人
#####,年少时的感情，总是这样热烈又单纯，却又充满着遗憾。,上初中的时候，我有一个朋友，她个子很高，得有172，留了一个很精神的小短发，看起来就像一个清秀的男孩。      那是某一天的课间休息，操场上都是成群结队玩耍的同学，她一个人孤零零的站在我教室外面，而我也是一个人孤零零的坐在教室里面，我并不认识她，她和我并不是一个班，但那天我就是鼓起了勇气，和她成为了朋友。      从那以后，每到下课，她就会来找我玩，从不间断。我记得，她是一个很帅气的人，常常与我勾肩搭背，兄弟相称。但与此同时她也很奇怪，她从不聊至上励合，没有粉色的贴纸，也不会抄写歌词，更不会和女孩们一起放学喝奶茶。      她真的很特立独行，特立独行到不像一个初中女生。     东北的冬天很冷，同班女生很臭美的穿着好看的单鞋，我怕冷穿着雪地靴，但是靴子上也有白色的可爱绒球。而她穿着一双老头棉鞋就来上学，无论别人怎么嘲笑依然我行我素，数次踩着那双黑色棉鞋跑到我的班级里问我想要什么平安夜的礼物。      初中的第一个平安夜，大家都在准备平安果，准备礼物。我倒是没什么想法，过节向来与我这种丑女孩无关，所以不是很上心，但她反而像热恋里的小女孩一样张罗的非常欢，我还一度以为她是不是喜欢上了哪个男同学。      我和她全都是单亲家庭被爸妈扔在这破学校的，我很丑，几乎没有朋友，她因为像假小子，也没人愿意和她玩，在我俩成为朋友以后其他人释放了更多的恶意，说我是她的女朋友，说我俩是没人要组合，我很讨厌这些话，但她不在意，依然把我当成最好的朋友，依然风雨无阻来我班找我。       平安夜那天，下了很大的雪，我和她都是住宿生，我们相约先回宿舍放好书包，再出去玩。可等我回了宿舍以后，舍友又开始嘲笑起我和她，说的话那么刺耳，原本我还在翻找那条我喜欢的围巾，想要漂漂亮亮的过节，突然就没有了心情。这时另一个舍友回来，对我说“你对象在外面等你呢，还抱着礼物” 我急忙从窗户向外看去，只见她拎着一个大大的袋子在在雪地里站着。      宿舍里的人跟着我都跑到窗边看热闹，说的话也越来越难听。      “我就说她肯定是喜欢女孩 ”      “她肯定把你当女朋友了”      “你俩接吻了嘛？”      “哇，想到你俩接吻我都要吐了”      “她不会是要和你表白吧，你快下去啊，赶紧答应人家啊 啊哈哈哈啊哈”      那些舍友围着我，那些话也围着我，我突然胆小了，不敢去见她了。       后来，我让舍友转告她，我不打算出去了，她在楼下喊了我好久，一直到天已经暗了，我也没有回话，最后她扔下东西走了，我的舍友跑出去捡起那一袋子礼物回来了，告诉我，她走了。她还让舍友转告我说，“我们不再是朋友了”      那个袋子里，有一个心形的毛绒玩具，一玻璃瓶的橘子糖，因为我说过我最喜欢橘子糖，还有用五颜六色糖纸叠成的心。以及一封被撕烂了的信。      那年寒假过后，我爸爸给我转学了，我再也没有见到过她。       这件事一直是我的遗憾，那时候我不懂同性的爱，又胆小懦弱，我甚至不知道她到底是不是喜欢女孩，还是她只是把我当成一个好朋友，但我只知道在那一瞬间我没有对的起她的情谊，或许在那些恶毒的话语中，她比我要勇敢，我们曾是最好的朋友，但我配不上她的美好。    我一直欠她一个抱歉，也真的很想回到那个平安夜，想要勇敢的接受她的礼物，和她一起跑出去过节，不在乎那些狗屁倒灶的话，可如今我不知道她在哪儿，我真的好想她。        如果可以，我们一起吃橘子糖吧，好吗。,0,微博,单亲家庭
#####,我也不知道为什么女的总爱拿男性不给彩礼来说事，两个人小家庭有钱就行了，彩礼回礼不过是给来给去走个礼节，不会真的有人觉得彩礼能赚钱吧,为什么妇女是弱势群体？您怎么看?,0,知乎,妇女
#####,我外婆就是这样的，叫不醒你就使劲拧门把手拍们，对着饭菜打喷嚏，以为我上班很轻松，挣钱很容易，风吹不着雨淋不着的，她根本不知道我压力多大,为什么现在很多人对家里的老人都感到很反感？,0,知乎,老人
#####,正解了，新青年们一腔热血别撒错地方了,“弱势地位群体”面馆就餐被拒你怎么看？,1,知乎,弱势地位群体
#####,生活和工作经历会改变一个人,https://www.zhihu.com/answer/2394555545,0,知乎,普通人
#####,人家是妇联不是男联,#中国妇女报# 合着这是双标呢最大的拳师没想到是你@中国妇女报 ,2,微博,妇女
#####,彩礼和嫁妆本身就是两个大家庭对新组建的小家庭的帮助，结果演变成现在这样，属实离谱,https://www.zhihu.com/answer/2792335766,0,知乎,单亲家庭
#####,就算郑爽当时把她当朋友可能仅次于有可能会合作的基础上）还好及时止损拉黑了，你把人家当朋友，但是有一天令她不满意了，她立马能在你背后捅刀子,正因为有大黄不吃鱼这种人在，所以你们才被一个个拉黑（包括粉丝）！那我怎么没被拉黑呢？你跟郑爽粉丝有矛盾，炮轰郑爽干什么？正版和正版之间矛盾多了去，那大家都把气撒郑爽身上？现在跟着张恒学爆聊天记录？我记得没错的话，是你先给郑爽算星盘养到了部分爽粉，一直都是你在舔她主动和粉丝说要免费帮她，你家有什么律所，然后有些人去发邮件给郑爽说，从而郑爽当时对这方面感兴趣，知道你（不知道你们怎么加的v）你就一普通人靠着主动帮郑爽就意淫和她成为“朋友”了，那郑爽还回复我，“我为什么要帮她呢”，那我是不是也可以认为我是郑爽朋友了？她拉黑你或者你们真的太属于自我防备了，就凭你们现在爆记录不就妥妥证明了你这种人不活该被那些人骂？,0,微博,普通人
#####,爸妈都有彼此的生活家庭了哥也不上进只会找我要钱从没理会过我一个人有多么艰难一个人生病住院我爸对我从来没有过一句好话记得第一份工作2000块发工资给了家里1500生病都不敢。,普通人是一种怎么样的体验？,0,知乎,普通人
#####,必须是现金，不能是各种消费券和代金券，否则，就要再现被少数人聚拢套过去的事情了。,,1,微博,弱势地位群体
#####,我也讨厌放长假无家可回,普通人是一种怎么样的体验？,0,知乎,普通人
#####,生性善良，但不懦弱。善良和懦弱是不同关系的，区分开来就好了[红心],,0,微博,弱势地位群体
#####,我从来不问行不行，只是通知他们,今天在北京的姐姐说，征求家庭群意见，愿不愿意让把她家狗狗带回来，我和哥哥都同意了，我妈却很扫兴得说，别带回来了，孩子小不安全，家里这么多人都够了。确实，好扫兴就在这一小会会里我想了很多我太恐惧和我妈在一起的日子了没什么沟通可言上甚至上次回家两个人在一起说笑都带着一丝尴尬可能，这就是单亲家庭的那点子悲哀吧除了这些，别的还都挺好的所以，我想自己去供养一套房子不用我妈帮助的一套房子，也不是嫁到对象家的一套而是，真真切切属于我自己的一套在我自己的小家里做自己想做的事情非常硬气的那种,0,微博,单亲家庭
#####,是的，大家一切都好,失去下肢是怎么生存的？,0,知乎,伤残人员
#####,心疼您，我奶奶得老年痴呆后，照顾我奶奶绝大多数是我和我爸做的，毕竟我奶和我妈没有什么血缘关系，就当初就参加了我爸和我妈婚礼，除此之外几乎一直和我姑姑一块生活，我妈做手术她也没有打电话问过。,说一说家里有一个老年痴呆症的老人是一种怎样的体验,1,知乎,老人
#####,欺负老实人呗,3,1,微博,老人
#####,翻了这么多唯一一个让我点赞的。,,0,微博,儿童
#####,体会到脑瘫网友的攻击力了吧允悲],,0,微博,伤残人员
